timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
19:25.0,4026,63 /delete_customer.php,200,OK,DeleteCustomer 3-27,text,TRUE,,517054,973,10,38,375,0,0
19:25.1,1092,57 /adminlogin.php,200,OK,DeleteCustomer 3-31,text,TRUE,,7043,1646,10,36,349,0,0
19:25.1,694,108 /display_staff.php,200,OK,AddStaff 6-28,text,TRUE,,5856,967,4,35,345,0,0
19:25.1,683,24 /,200,OK,EditCustomer 2-20,text,TRUE,,4328,371,6,35,683,0,330
19:25.2,1752,93 /delete_staff.php,200,OK,DeleteStaff 5-32,text,TRUE,,5855,964,6,37,340,0,0
19:25.2,1724,58 /admin_hompage.php,200,OK,DeleteCustomer 3-30,text,TRUE,,4812,961,9,37,684,0,329
19:25.2,660,90 /admin_hompage.php,200,OK,DeleteStaff 5-34,text,TRUE,,4811,961,5,36,300,0,0
19:25.3,679,75 /admin_hompage.php,200,OK,AddCustomer 4-34,text,TRUE,,4811,961,6,35,315,0,0
19:25.4,1086,103 /adminlogin.php,200,OK,AddStaff 6-31,text,TRUE,,7043,1646,5,38,350,0,0
19:25.4,3712,43 /display_customer.php,200,OK,EditCustomer 2-16,text,TRUE,,517057,970,6,38,367,0,0
19:25.5,730,3 /,200,OK,EditStaff 1-28,text,TRUE,,4328,371,4,36,730,0,347
19:25.6,1034,92 /editstaff.php,200,OK,DeleteStaff 5-33,text,TRUE,,10080,1654,6,38,360,0,0
19:25.6,3940,107 /admin_hompage.php,200,OK,AddStaff 6-29,text,TRUE,,4812,957,6,38,360,0,0
19:25.6,725,14 /editstaff.php,200,OK,EditStaff 1-26,text,TRUE,,6506,1122,4,38,370,0,0
19:25.6,1037,89 /adminlogin.php,200,OK,DeleteStaff 5-35,text,TRUE,,7043,1646,6,38,366,0,0
19:25.7,1040,74 /adminlogin.php,200,OK,AddCustomer 4-35,text,TRUE,,7043,1646,7,38,371,0,0
19:25.7,709,78 /admin_hompage.php,200,OK,AddCustomer 4-32,text,TRUE,,4811,963,7,38,366,0,0
19:25.7,1074,12 /admin_hompage.php,200,OK,EditStaff 1-27,text,TRUE,,4812,961,4,38,378,0,0
19:25.7,3951,33 /display_customer.php,200,OK,EditCustomer 2-19,text,TRUE,,517057,970,6,37,394,0,0
19:25.8,740,64 /admin_hompage.php,200,OK,DeleteCustomer 3-25,text,TRUE,,4811,971,10,38,387,0,0
19:25.8,1646,109 /admin_hompage.php,200,OK,AddStaff 6-28,text,TRUE,,4812,967,5,38,977,0,0
19:25.8,389,30 /adminlogin.php,200,OK,EditCustomer 2-20,text,TRUE,,2200,385,6,36,389,0,0
19:25.9,668,55 /adminlogin.php,200,OK,DeleteCustomer 3-32,text,TRUE,,2201,385,10,38,668,0,361
19:25.9,1036,91 /delete_staff.php,200,OK,DeleteStaff 5-34,text,TRUE,,5855,966,6,37,679,0,365
19:25.9,677,16 /admin_hompage.php,200,OK,EditStaff 1-25,text,TRUE,,4811,959,4,38,358,0,0
19:26.0,4219,76 /addcustomer.php,200,OK,AddCustomer 4-34,text,TRUE,,7188,965,7,36,3591,0,3283
19:26.0,1140,105 /addstaff.php,200,OK,AddStaff 6-30,text,TRUE,,7048,962,5,36,678,0,346
19:26.2,732,100 /adminlogin.php,200,OK,AddStaff 6-32,text,TRUE,,2201,385,5,38,732,0,366
19:26.2,1841,58 /admin_hompage.php,200,OK,DeleteCustomer 3-31,text,TRUE,,4812,961,10,38,365,0,0
19:26.2,342,10 /adminlogin.php,200,OK,EditStaff 1-28,text,TRUE,,2200,385,4,38,342,0,0
19:26.2,1997,31 /adminlogin.php,200,OK,EditCustomer 2-20,text,TRUE,,7044,1646,7,38,316,0,0
19:26.2,648,86 /adminlogin.php,200,OK,DeleteStaff 5-36,text,TRUE,,2201,385,6,37,648,0,299
19:26.3,664,71 /adminlogin.php,200,OK,AddCustomer 4-36,text,TRUE,,2201,385,7,36,664,0,305
19:26.3,1499,15 /alter_staff.php,200,OK,EditStaff 1-26,text,TRUE,,5205,1825,4,38,860,0,312
19:26.4,6608,79 /display_customer.php,200,OK,AddCustomer 4-32,text,TRUE,,517057,970,10,43,348,0,0
19:26.5,1016,104 /admin_hompage.php,200,OK,AddStaff 6-31,text,TRUE,,4812,961,4,37,356,0,0
19:26.5,4012,65 /display_customer.php,200,OK,DeleteCustomer 3-25,text,TRUE,,517057,970,11,39,376,0,0
19:26.5,2076,11 /adminlogin.php,200,OK,EditStaff 1-28,text,TRUE,,7044,1646,4,35,366,0,0
19:26.6,1026,57 /adminlogin.php,200,OK,DeleteCustomer 3-32,text,TRUE,,7043,1646,10,38,351,0,0
19:26.6,1015,93 /delete_staff.php,200,OK,DeleteStaff 5-33,text,TRUE,,5855,964,5,38,709,0,353
19:26.6,1145,90 /admin_hompage.php,200,OK,DeleteStaff 5-35,text,TRUE,,4812,961,5,40,537,0,0
19:26.6,1172,17 /display_staff.php,200,OK,EditStaff 1-25,text,TRUE,,5857,967,5,39,534,0,0
19:26.7,1059,75 /admin_hompage.php,200,OK,AddCustomer 4-35,text,TRUE,,4812,961,8,40,448,0,0
19:26.8,667,13 /display_staff.php,200,OK,EditStaff 1-27,text,TRUE,,5856,967,5,37,361,0,0
19:26.9,2080,103 /adminlogin.php,200,OK,AddStaff 6-32,text,TRUE,,7044,1646,5,38,1105,0,0
19:26.9,1425,44 /admin_hompage.php,200,OK,EditCustomer 2-15,text,TRUE,,4811,973,7,37,1068,0,0
19:26.9,1976,89 /adminlogin.php,200,OK,DeleteStaff 5-36,text,TRUE,,7044,1646,4,34,1018,0,0
19:26.9,3944,59 /delete_customer.php,200,OK,DeleteCustomer 3-30,text,TRUE,,517054,969,10,40,363,0,0
19:26.9,664,94 /admin_hompage.php,200,OK,DeleteStaff 5-32,text,TRUE,,4811,965,5,38,354,0,0
19:26.9,1029,92 /editstaff.php,200,OK,DeleteStaff 5-34,text,TRUE,,10080,1654,5,38,365,0,0
19:26.9,1030,74 /adminlogin.php,200,OK,AddCustomer 4-36,text,TRUE,,7043,1646,7,38,357,0,0
19:27.0,593,39 /success.txt,200,OK,EditCustomer 2-18,text,TRUE,,384,298,7,38,593,0,319
19:27.2,622,106 /add_staff.php,200,OK,AddStaff 6-30,text,TRUE,,2625,1313,5,40,307,0,0
19:27.2,652,3 /,200,OK,EditStaff 1-29,text,TRUE,,4328,371,4,38,652,0,305
19:27.4,656,55 /adminlogin.php,200,OK,DeleteCustomer 3-33,text,TRUE,,2201,385,10,38,656,0,290
19:27.5,683,105 /addstaff.php,200,OK,AddStaff 6-31,text,TRUE,,7047,962,5,38,340,0,0
19:27.5,694,14 /editstaff.php,200,OK,EditStaff 1-27,text,TRUE,,6506,1122,4,38,358,0,0
19:27.5,718,24 /,200,OK,EditCustomer 2-21,text,TRUE,,4328,371,7,38,718,0,371
19:27.5,720,40 /editcustomer.php,200,OK,EditCustomer 2-18,text,TRUE,,6044,1137,7,38,376,0,0
19:27.6,711,86 /adminlogin.php,200,OK,DeleteStaff 5-37,text,TRUE,,2201,385,5,37,711,0,356
19:27.6,1060,58 /admin_hompage.php,200,OK,DeleteCustomer 3-32,text,TRUE,,4812,961,10,35,369,0,0
19:27.6,722,94 /admin_hompage.php,200,OK,DeleteStaff 5-33,text,TRUE,,4811,965,5,36,358,0,0
19:27.6,731,71 /adminlogin.php,200,OK,AddCustomer 4-37,text,TRUE,,2201,385,6,35,731,0,363
19:27.7,729,100 /adminlogin.php,200,OK,AddStaff 6-33,text,TRUE,,2201,385,5,35,729,0,367
19:27.8,700,91 /delete_staff.php,200,OK,DeleteStaff 5-35,text,TRUE,,5854,966,4,35,355,0,0
19:27.8,699,76 /addcustomer.php,200,OK,AddCustomer 4-35,text,TRUE,,7186,965,6,35,354,0,0
19:27.8,958,107 /admin_hompage.php,200,OK,AddStaff 6-30,text,TRUE,,4812,957,5,34,346,0,0
19:27.8,672,16 /admin_hompage.php,200,OK,EditStaff 1-26,text,TRUE,,4811,959,4,35,331,0,0
19:27.8,341,10 /adminlogin.php,200,OK,EditStaff 1-29,text,TRUE,,2200,385,4,38,341,0,0
19:28.0,973,93 /delete_staff.php,200,OK,DeleteStaff 5-34,text,TRUE,,5855,964,5,37,682,0,353
19:28.0,981,75 /admin_hompage.php,200,OK,AddCustomer 4-36,text,TRUE,,4812,961,7,38,359,0,0
19:28.0,689,62 /editcustomer.php,200,OK,DeleteCustomer 3-28,text,TRUE,,2622,1138,10,35,367,0,0
19:28.0,4008,59 /delete_customer.php,200,OK,DeleteCustomer 3-31,text,TRUE,,517054,969,11,39,378,0,0
19:28.0,950,57 /adminlogin.php,200,OK,DeleteCustomer 3-33,text,TRUE,,7043,1646,10,38,367,0,0
19:28.1,640,62 /editcustomer.php,200,OK,DeleteCustomer 3-29,text,TRUE,,2622,1138,9,34,351,0,0
19:28.2,613,64 /admin_hompage.php,200,OK,DeleteCustomer 3-26,text,TRUE,,4811,971,9,34,326,0,0
19:28.2,617,106 /add_staff.php,200,OK,AddStaff 6-31,text,TRUE,,2625,1313,5,34,332,0,0
19:28.2,907,11 /adminlogin.php,200,OK,EditStaff 1-29,text,TRUE,,7043,1646,5,38,340,0,0
19:28.2,1180,15 /alter_staff.php,200,OK,EditStaff 1-27,text,TRUE,,5205,1825,4,38,633,0,332
19:28.2,624,32 /admin_hompage.php,200,OK,EditCustomer 2-20,text,TRUE,,4811,961,6,34,332,0,0
19:28.3,325,30 /adminlogin.php,200,OK,EditCustomer 2-21,text,TRUE,,2200,385,6,35,325,0,0
19:28.3,1195,41 /alter_customer.php,200,OK,EditCustomer 2-18,text,TRUE,,5207,1815,6,38,341,0,0
19:28.3,907,89 /adminlogin.php,200,OK,DeleteStaff 5-37,text,TRUE,,7043,1646,5,39,327,0,0
19:28.3,904,74 /adminlogin.php,200,OK,AddCustomer 4-37,text,TRUE,,7043,1646,7,39,324,0,0
19:28.4,906,103 /adminlogin.php,200,OK,AddStaff 6-33,text,TRUE,,7043,1646,6,39,306,0,0
19:28.4,505,39 /success.txt,200,OK,EditCustomer 2-17,text,TRUE,,384,298,6,36,505,0,253
19:28.5,869,92 /editstaff.php,200,OK,DeleteStaff 5-35,text,TRUE,,10080,1654,5,39,295,0,0
19:28.5,911,77 /add_customer.php,200,OK,AddCustomer 4-35,text,TRUE,,5209,1889,7,38,343,0,0
19:28.5,864,17 /display_staff.php,200,OK,EditStaff 1-26,text,TRUE,,5857,967,5,39,571,0,287
19:28.6,870,31 /adminlogin.php,200,OK,EditCustomer 2-21,text,TRUE,,7043,1646,6,38,305,0,0
19:28.6,553,12 /admin_hompage.php,200,OK,EditStaff 1-28,text,TRUE,,4811,961,5,38,277,0,0
19:28.6,3735,59 /delete_customer.php,200,OK,DeleteCustomer 3-32,text,TRUE,,517265,969,11,42,307,0,0
19:28.7,5092,63 /delete_customer.php,200,OK,DeleteCustomer 3-28,text,TRUE,,517476,973,11,43,610,0,308
19:28.7,4088,63 /delete_customer.php,200,OK,DeleteCustomer 3-29,text,TRUE,,517265,973,11,42,298,0,0
19:28.7,586,108 /display_staff.php,200,OK,AddStaff 6-30,text,TRUE,,5856,967,6,39,291,0,0
19:28.8,4116,65 /display_customer.php,200,OK,DeleteCustomer 3-26,text,TRUE,,517268,970,11,42,294,0,0
19:28.8,872,107 /admin_hompage.php,200,OK,AddStaff 6-31,text,TRUE,,4812,957,6,37,282,0,0
19:28.8,4090,33 /display_customer.php,200,OK,EditCustomer 2-20,text,TRUE,,517268,970,7,42,289,0,0
19:28.9,936,77 /add_customer.php,200,OK,AddCustomer 4-33,text,TRUE,,5209,1889,7,36,341,0,0
19:28.9,567,90 /admin_hompage.php,200,OK,DeleteStaff 5-36,text,TRUE,,4811,961,5,38,281,0,0
19:28.9,560,3 /,200,OK,EditStaff 1-30,text,TRUE,,4328,371,4,38,560,0,276
19:28.9,561,55 /adminlogin.php,200,OK,DeleteCustomer 3-34,text,TRUE,,2201,385,10,38,561,0,273
19:28.9,574,40 /editcustomer.php,200,OK,EditCustomer 2-17,text,TRUE,,6044,1137,6,38,294,0,0
19:28.9,580,86 /adminlogin.php,200,OK,DeleteStaff 5-38,text,TRUE,,2201,385,5,38,580,0,290
19:28.9,590,94 /admin_hompage.php,200,OK,DeleteStaff 5-34,text,TRUE,,4811,965,5,38,291,0,0
19:29.0,575,71 /adminlogin.php,200,OK,AddCustomer 4-38,text,TRUE,,2201,385,7,38,575,0,276
19:29.0,604,76 /addcustomer.php,200,OK,AddCustomer 4-36,text,TRUE,,7186,965,7,37,287,0,0
19:29.0,593,104 /admin_hompage.php,200,OK,AddStaff 6-32,text,TRUE,,4811,961,6,37,285,0,0
19:29.0,639,58 /admin_hompage.php,200,OK,DeleteCustomer 3-33,text,TRUE,,4811,961,10,37,295,0,0
19:29.0,604,64 /admin_hompage.php,200,OK,DeleteCustomer 3-27,text,TRUE,,4811,971,10,37,295,0,0
19:29.1,949,12 /admin_hompage.php,200,OK,EditStaff 1-29,text,TRUE,,4812,961,4,36,291,0,0
19:29.1,584,44 /admin_hompage.php,200,OK,EditCustomer 2-16,text,TRUE,,4811,973,6,37,291,0,0
19:29.2,580,13 /display_staff.php,200,OK,EditStaff 1-28,text,TRUE,,5856,967,4,36,285,0,0
19:29.2,588,100 /adminlogin.php,200,OK,AddStaff 6-34,text,TRUE,,2201,385,6,36,588,0,283
19:29.2,693,90 /admin_hompage.php,200,OK,DeleteStaff 5-37,text,TRUE,,4811,961,4,36,285,0,0
19:29.3,688,75 /admin_hompage.php,200,OK,AddCustomer 4-37,text,TRUE,,4811,961,7,36,309,0,0
19:29.3,659,104 /admin_hompage.php,200,OK,AddStaff 6-33,text,TRUE,,4811,961,6,37,313,0,0
19:29.3,646,109 /admin_hompage.php,200,OK,AddStaff 6-30,text,TRUE,,4811,967,6,37,303,0,0
19:29.3,995,93 /delete_staff.php,200,OK,DeleteStaff 5-35,text,TRUE,,5855,964,5,38,664,0,312
19:29.4,667,16 /admin_hompage.php,200,OK,EditStaff 1-27,text,TRUE,,4811,959,4,36,318,0,0
19:29.4,996,78 /admin_hompage.php,200,OK,AddCustomer 4-35,text,TRUE,,4812,963,8,38,647,0,297
19:29.4,634,91 /delete_staff.php,200,OK,DeleteStaff 5-36,text,TRUE,,5854,966,4,36,295,0,0
19:29.4,308,10 /adminlogin.php,200,OK,EditStaff 1-30,text,TRUE,,2200,385,4,36,308,0,0
19:29.5,1007,57 /adminlogin.php,200,OK,DeleteCustomer 3-34,text,TRUE,,7043,1646,11,39,311,0,0
19:29.5,1008,32 /admin_hompage.php,200,OK,EditCustomer 2-21,text,TRUE,,4812,961,6,39,312,0,0
19:29.5,643,42 /admin_hompage.php,200,OK,EditCustomer 2-18,text,TRUE,,4811,965,6,36,311,0,0
19:29.5,1386,41 /alter_customer.php,200,OK,EditCustomer 2-17,text,TRUE,,5207,1815,6,40,323,0,0
19:29.5,1071,89 /adminlogin.php,200,OK,DeleteStaff 5-38,text,TRUE,,7043,1646,5,38,404,0,0
19:29.5,998,108 /display_staff.php,200,OK,AddStaff 6-29,text,TRUE,,5857,967,5,38,632,0,324
19:29.5,1088,74 /adminlogin.php,200,OK,AddCustomer 4-38,text,TRUE,,7043,1646,8,39,410,0,0
19:29.6,1142,77 /add_customer.php,200,OK,AddCustomer 4-36,text,TRUE,,5209,1889,8,40,425,0,0
19:29.6,623,105 /addstaff.php,200,OK,AddStaff 6-32,text,TRUE,,7047,962,5,36,325,0,0
19:29.6,4260,65 /display_customer.php,200,OK,DeleteCustomer 3-27,text,TRUE,,517688,970,11,42,355,0,0
19:29.6,3896,59 /delete_customer.php,200,OK,DeleteCustomer 3-33,text,TRUE,,517686,969,11,42,698,0,351
19:29.6,687,108 /display_staff.php,200,OK,AddStaff 6-31,text,TRUE,,5856,967,5,38,351,0,0
19:29.7,604,39 /success.txt,200,OK,EditCustomer 2-19,text,TRUE,,384,298,6,38,604,0,306
19:29.7,1801,14 /editstaff.php,200,OK,EditStaff 1-28,text,TRUE,,6507,1122,4,36,339,0,0
19:29.7,1068,103 /adminlogin.php,200,OK,AddStaff 6-34,text,TRUE,,7043,1646,6,40,332,0,0
19:29.8,1065,11 /adminlogin.php,200,OK,EditStaff 1-30,text,TRUE,,7043,1646,5,40,334,0,0
19:29.8,702,78 /admin_hompage.php,200,OK,AddCustomer 4-33,text,TRUE,,4811,963,8,39,327,0,0
19:29.9,1017,91 /delete_staff.php,200,OK,DeleteStaff 5-37,text,TRUE,,5855,966,5,40,669,0,301
19:29.9,1036,76 /addcustomer.php,200,OK,AddCustomer 4-37,text,TRUE,,7187,965,8,40,682,0,306
19:29.9,686,24 /,200,OK,EditCustomer 2-22,text,TRUE,,4328,371,6,39,686,0,309
19:30.0,1051,105 /addstaff.php,200,OK,AddStaff 6-33,text,TRUE,,7048,962,6,40,700,0,307
19:30.0,1085,17 /display_staff.php,200,OK,EditStaff 1-27,text,TRUE,,5857,967,5,38,342,0,0
19:30.0,727,13 /display_staff.php,200,OK,EditStaff 1-29,text,TRUE,,5856,967,5,40,343,0,0
19:30.1,1467,92 /editstaff.php,200,OK,DeleteStaff 5-36,text,TRUE,,10081,1654,4,36,362,0,0
19:30.1,3841,43 /display_customer.php,200,OK,EditCustomer 2-18,text,TRUE,,517688,970,7,41,383,0,0
19:30.2,1122,77 /add_customer.php,200,OK,AddCustomer 4-34,text,TRUE,,5209,1889,8,36,422,0,0
19:30.2,1090,106 /add_staff.php,200,OK,AddStaff 6-32,text,TRUE,,2626,1313,4,36,356,0,0
19:30.2,730,86 /adminlogin.php,200,OK,DeleteStaff 5-39,text,TRUE,,2201,385,5,40,730,0,376
19:30.3,751,71 /adminlogin.php,200,OK,AddCustomer 4-39,text,TRUE,,2201,385,8,40,751,0,395
19:30.3,749,40 /editcustomer.php,200,OK,EditCustomer 2-19,text,TRUE,,6044,1137,6,40,401,0,0
19:30.3,733,94 /admin_hompage.php,200,OK,DeleteStaff 5-35,text,TRUE,,4811,965,5,40,386,0,0
19:30.3,724,109 /admin_hompage.php,200,OK,AddStaff 6-31,text,TRUE,,4811,967,6,39,377,0,0
19:30.4,3584,79 /display_customer.php,200,OK,AddCustomer 4-35,text,TRUE,,517898,970,9,41,396,0,0
19:30.4,738,55 /adminlogin.php,200,OK,DeleteCustomer 3-35,text,TRUE,,2201,385,10,37,738,0,381
19:30.5,726,58 /admin_hompage.php,200,OK,DeleteCustomer 3-34,text,TRUE,,4811,961,10,37,359,0,0
19:30.5,3903,33 /display_customer.php,200,OK,EditCustomer 2-21,text,TRUE,,517898,970,7,41,376,0,0
19:30.5,7177,79 /display_customer.php,200,OK,AddCustomer 4-33,text,TRUE,,517899,970,9,45,732,0,355
19:30.5,727,109 /admin_hompage.php,200,OK,AddStaff 6-29,text,TRUE,,4811,967,5,37,359,0,0
19:30.6,1078,90 /admin_hompage.php,200,OK,DeleteStaff 5-38,text,TRUE,,4812,961,5,38,348,0,0
19:30.6,686,3 /,200,OK,EditStaff 1-31,text,TRUE,,4328,371,4,36,686,0,340
19:30.6,1051,75 /admin_hompage.php,200,OK,AddCustomer 4-38,text,TRUE,,4812,961,9,38,345,0,0
19:30.6,348,30 /adminlogin.php,200,OK,EditCustomer 2-22,text,TRUE,,2200,385,6,40,348,0,0
19:30.7,705,100 /adminlogin.php,200,OK,AddStaff 6-35,text,TRUE,,2201,385,4,36,705,0,352
19:30.7,1057,78 /admin_hompage.php,200,OK,AddCustomer 4-36,text,TRUE,,4812,963,9,38,704,0,347
19:30.7,712,14 /editstaff.php,200,OK,EditStaff 1-29,text,TRUE,,6506,1122,4,36,358,0,0
19:30.8,1089,104 /admin_hompage.php,200,OK,AddStaff 6-34,text,TRUE,,4812,961,4,39,359,0,0
19:30.8,1108,12 /admin_hompage.php,200,OK,EditStaff 1-30,text,TRUE,,4812,961,4,39,359,0,0
19:30.8,755,62 /editcustomer.php,200,OK,DeleteCustomer 3-30,text,TRUE,,2622,1138,10,37,371,0,0
19:30.9,746,42 /admin_hompage.php,200,OK,EditCustomer 2-17,text,TRUE,,4811,965,6,37,360,0,0
19:30.9,1114,92 /editstaff.php,200,OK,DeleteStaff 5-37,text,TRUE,,10080,1654,5,39,368,0,0
19:31.0,1082,89 /adminlogin.php,200,OK,DeleteStaff 5-39,text,TRUE,,7043,1646,5,39,341,0,0
19:31.0,1115,77 /add_customer.php,200,OK,AddCustomer 4-37,text,TRUE,,5209,1889,9,39,391,0,0
19:31.0,1084,31 /adminlogin.php,200,OK,EditCustomer 2-22,text,TRUE,,7043,1646,6,39,353,0,0
19:31.0,714,106 /add_staff.php,200,OK,AddStaff 6-33,text,TRUE,,2625,1313,4,38,361,0,0
19:31.0,1069,74 /adminlogin.php,200,OK,AddCustomer 4-39,text,TRUE,,7043,1646,9,39,351,0,0
19:31.0,1419,41 /alter_customer.php,200,OK,EditCustomer 2-19,text,TRUE,,5207,1815,7,42,364,0,0
19:31.1,1100,57 /adminlogin.php,200,OK,DeleteCustomer 3-35,text,TRUE,,7043,1646,11,40,369,0,0
19:31.2,3886,59 /delete_customer.php,200,OK,DeleteCustomer 3-34,text,TRUE,,518106,969,11,40,764,0,373
19:31.3,723,107 /admin_hompage.php,200,OK,AddStaff 6-32,text,TRUE,,4811,957,4,39,360,0,0
19:31.3,367,10 /adminlogin.php,200,OK,EditStaff 1-31,text,TRUE,,2200,385,4,38,367,0,0
19:31.3,1109,78 /admin_hompage.php,200,OK,AddCustomer 4-34,text,TRUE,,4812,963,9,42,358,0,0
19:31.4,1071,103 /adminlogin.php,200,OK,AddStaff 6-35,text,TRUE,,7043,1646,5,42,358,0,0
19:31.5,1436,15 /alter_staff.php,200,OK,EditStaff 1-29,text,TRUE,,5205,1825,5,41,735,0,353
19:31.5,1433,15 /alter_staff.php,200,OK,EditStaff 1-28,text,TRUE,,5205,1825,5,43,364,0,0
19:31.5,711,93 /delete_staff.php,200,OK,DeleteStaff 5-36,text,TRUE,,5854,964,5,40,359,0,0
19:31.6,743,86 /adminlogin.php,200,OK,DeleteStaff 5-40,text,TRUE,,2201,385,5,41,743,0,377
19:31.6,5070,63 /delete_customer.php,200,OK,DeleteCustomer 3-30,text,TRUE,,518105,973,12,44,383,0,0
19:31.6,4558,43 /display_customer.php,200,OK,EditCustomer 2-17,text,TRUE,,518108,970,7,44,385,0,0
19:31.6,746,71 /adminlogin.php,200,OK,AddCustomer 4-40,text,TRUE,,2201,385,9,42,746,0,376
19:31.6,752,91 /delete_staff.php,200,OK,DeleteStaff 5-38,text,TRUE,,5854,966,5,42,376,0,0
19:31.7,1095,11 /adminlogin.php,200,OK,EditStaff 1-31,text,TRUE,,7043,1646,5,42,376,0,0
19:31.7,739,76 /addcustomer.php,200,OK,AddCustomer 4-38,text,TRUE,,7186,965,9,42,381,0,0
19:31.7,1086,107 /admin_hompage.php,200,OK,AddStaff 6-33,text,TRUE,,4812,957,5,42,374,0,0
19:31.8,4758,79 /display_customer.php,200,OK,AddCustomer 4-36,text,TRUE,,518108,970,10,44,395,0,0
19:31.9,676,55 /adminlogin.php,200,OK,DeleteCustomer 3-36,text,TRUE,,2201,385,11,42,676,0,355
19:31.9,691,105 /addstaff.php,200,OK,AddStaff 6-34,text,TRUE,,7047,962,5,42,356,0,0
19:31.9,735,13 /display_staff.php,200,OK,EditStaff 1-30,text,TRUE,,5856,967,5,42,388,0,0
19:32.0,741,108 /display_staff.php,200,OK,AddStaff 6-32,text,TRUE,,5856,967,5,42,378,0,0
19:32.0,731,62 /editcustomer.php,200,OK,DeleteCustomer 3-31,text,TRUE,,2622,1138,11,42,383,0,0
19:32.0,1798,93 /delete_staff.php,200,OK,DeleteStaff 5-37,text,TRUE,,5855,964,5,43,720,0,373
19:32.1,1102,90 /admin_hompage.php,200,OK,DeleteStaff 5-39,text,TRUE,,4812,961,6,42,352,0,0
19:32.1,1105,32 /admin_hompage.php,200,OK,EditCustomer 2-22,text,TRUE,,4812,961,7,42,715,0,351
19:32.1,1089,78 /admin_hompage.php,200,OK,AddCustomer 4-37,text,TRUE,,4812,963,9,42,717,0,347
19:32.1,1080,75 /admin_hompage.php,200,OK,AddCustomer 4-39,text,TRUE,,4812,961,9,42,346,0,0
19:32.2,721,100 /adminlogin.php,200,OK,AddStaff 6-36,text,TRUE,,2201,385,5,42,721,0,334
19:32.2,1063,58 /admin_hompage.php,200,OK,DeleteCustomer 3-35,text,TRUE,,4812,961,10,42,320,0,0
19:32.3,1045,94 /admin_hompage.php,200,OK,DeleteStaff 5-36,text,TRUE,,4812,965,6,42,328,0,0
19:32.3,727,3 /,200,OK,EditStaff 1-32,text,TRUE,,4328,371,5,42,727,0,335
19:32.3,1082,89 /adminlogin.php,200,OK,DeleteStaff 5-40,text,TRUE,,7043,1646,5,42,353,0,0
19:32.3,752,24 /,200,OK,EditCustomer 2-23,text,TRUE,,4328,371,7,42,752,0,353
19:32.4,2119,74 /adminlogin.php,200,OK,AddCustomer 4-40,text,TRUE,,7044,1646,9,41,364,0,0
19:32.4,1442,62 /editcustomer.php,200,OK,DeleteCustomer 3-32,text,TRUE,,2622,1138,11,43,359,0,0
19:32.4,4476,92 /editstaff.php,200,OK,DeleteStaff 5-38,text,TRUE,,10081,1654,6,42,349,0,0
19:32.4,4439,79 /display_customer.php,200,OK,AddCustomer 4-34,text,TRUE,,518108,970,9,43,360,0,0
19:32.4,10662,77 /add_customer.php,200,OK,AddCustomer 4-38,text,TRUE,,5210,1889,11,47,401,0,0
19:32.4,1832,104 /admin_hompage.php,200,OK,AddStaff 6-35,text,TRUE,,4812,961,4,41,385,0,0
19:32.5,737,42 /admin_hompage.php,200,OK,EditCustomer 2-19,text,TRUE,,4811,965,7,42,388,0,0
19:32.6,1076,57 /adminlogin.php,200,OK,DeleteCustomer 3-36,text,TRUE,,7043,1646,11,42,368,0,0
19:32.6,722,106 /add_staff.php,200,OK,AddStaff 6-34,text,TRUE,,2625,1313,5,41,395,0,0
19:32.7,737,14 /editstaff.php,200,OK,EditStaff 1-30,text,TRUE,,6506,1122,5,42,406,0,0
19:32.7,1088,109 /admin_hompage.php,200,OK,AddStaff 6-32,text,TRUE,,4812,967,6,43,746,0,391
19:32.7,4367,63 /delete_customer.php,200,OK,DeleteCustomer 3-31,text,TRUE,,518315,973,12,44,393,0,0
19:32.7,4690,12 /admin_hompage.php,200,OK,EditStaff 1-31,text,TRUE,,4813,961,4,45,3998,0,3421
19:32.8,720,108 /display_staff.php,200,OK,AddStaff 6-33,text,TRUE,,5856,967,5,42,375,0,0
19:32.8,1443,64 /admin_hompage.php,200,OK,DeleteCustomer 3-29,text,TRUE,,4811,971,10,41,368,0,0
19:32.9,1051,103 /adminlogin.php,200,OK,AddStaff 6-36,text,TRUE,,7043,1646,5,41,355,0,0
19:32.9,692,16 /admin_hompage.php,200,OK,EditStaff 1-29,text,TRUE,,4811,959,5,42,357,0,0
19:32.9,709,86 /adminlogin.php,200,OK,DeleteStaff 5-41,text,TRUE,,2201,385,5,42,709,0,366
19:32.9,595,39 /success.txt,200,OK,EditCustomer 2-20,text,TRUE,,384,298,7,42,595,0,304
19:32.9,1411,71 /adminlogin.php,200,OK,AddCustomer 4-41,text,TRUE,,2201,385,9,41,1411,0,349
19:33.0,688,16 /admin_hompage.php,200,OK,EditStaff 1-28,text,TRUE,,4811,959,5,43,335,0,0
19:33.0,322,10 /adminlogin.php,200,OK,EditStaff 1-32,text,TRUE,,2200,385,5,41,322,0,0
19:33.1,338,30 /adminlogin.php,200,OK,EditCustomer 2-23,text,TRUE,,2200,385,7,42,338,0,0
19:33.2,701,91 /delete_staff.php,200,OK,DeleteStaff 5-39,text,TRUE,,5854,966,5,42,355,0,0
